Training Log
Start Time: 2025-12-29 21:54:52
Num Actors: 4096
Horizon Length: 128
Minibatch Size: 1024
Mini Epochs: 5
Learning Rate: 3e-4
E-Clip: 0.2
Gamma: 0.99
Tau: 0.95
Max Epochs: 100000
Position Error Threshold: 0.15
Position Error Count: 5
Progress Reward: 0.2
--------------------------------------------------
max_progress,env1_Reward,Position,Velocity,Quaternion,Angular_Velocity,Timestamp,drone_payload,drone_drone,Action_Smoothness,Trajectory_Progress_Reward
0,0.000000,2025-12-29 21:54:52,0.0,0.0,0.0,0.0,0.000000,0.000000,0.000000,0.000000
100,31.613373,2025-12-29 21:54:53,2.577789783477783,0.7601708173751831,0.6000000238418579,0.20000000298023224,-0.000000,-0.001071,-0.156886,-0.000000
100,38.522713,2025-12-29 21:54:53,2.577789783477783,0.7601709961891174,0.6000000238418579,0.20000000298023224,-0.000000,-0.001071,-0.208282,-0.000000
100,84.714851,2025-12-29 21:54:53,2.471602201461792,0.6402078866958618,0.6000000238418579,0.19999922811985016,-0.000000,-0.001076,-0.138006,-0.000000
100,90.225327,2025-12-29 21:54:53,2.471601963043213,0.6402027606964111,0.6000000238418579,0.19999904930591583,-0.000000,-0.001078,-0.234975,-0.000000
100,130.088821,2025-12-29 21:54:53,2.35300612449646,0.5326624512672424,0.6000000238418579,0.1999969184398651,-0.000000,-0.001088,-0.199341,-0.000000
100,133.942352,2025-12-29 21:54:53,2.3530044555664062,0.5326496958732605,0.6000000238418579,0.1999964714050293,-0.000000,-0.001090,-0.172158,-0.000000
100,167.680847,2025-12-29 21:54:53,2.223209857940674,0.43832600116729736,0.6000000238418579,0.19999246299266815,-0.000000,-0.001098,-0.218114,-0.000000
100,169.740448,2025-12-29 21:54:53,2.223206043243408,0.4383183717727661,0.6000000238418579,0.19999177753925323,-0.000000,-0.001100,-0.204757,-0.000000
100,201.459946,2025-12-29 21:54:53,2.083878517150879,0.35722553730010986,0.6000000238418579,0.1999858319759369,-0.000000,-0.001116,-0.260769,-0.000000
100,202.066925,2025-12-29 21:54:53,2.083873987197876,0.35722628235816956,0.6000000238418579,0.19998492300510406,-0.000000,-0.001119,-0.180495,-0.000000
100,230.784958,2025-12-29 21:54:53,1.9370646476745605,0.28869861364364624,0.6000000238418579,0.19997945427894592,-0.000000,-0.001138,-0.243963,-0.000000
100,230.250732,2025-12-29 21:54:53,1.937060832977295,0.2887032926082611,0.6000000238418579,0.1999787539243698,-0.000000,-0.001140,-0.137622,-0.000000
100,256.552673,2025-12-29 21:54:53,1.7851005792617798,0.23165367543697357,0.6000000238418579,0.1999729722738266,-0.000000,-0.001169,-0.242437,-0.000000
100,254.294174,2025-12-29 21:54:53,1.7850978374481201,0.23165903985500336,0.6000000238418579,0.19997195899486542,-0.000000,-0.001174,-0.167054,-0.000000
100,277.839478,2025-12-29 21:54:53,1.630489468574524,0.1848045438528061,0.6000000238418579,0.1999634951353073,-0.000000,-0.001209,-0.170713,-0.000000
100,272.018616,2025-12-29 21:54:53,1.630488634109497,0.1848117709159851,0.6000000238418579,0.19996199011802673,-0.000000,-0.001214,-0.218791,-0.000000
100,293.749756,2025-12-29 21:54:54,1.4757912158966064,0.14678500592708588,0.6000000238418579,0.19994919002056122,-0.000000,-0.001251,-0.178087,-0.000000
100,287.218842,2025-12-29 21:54:54,1.4757927656173706,0.14679428935050964,0.6000000238418579,0.1999470442533493,-0.000000,-0.001257,-0.161770,-0.000000
100,305.084106,2025-12-29 21:54:54,1.323500394821167,0.11624688655138016,0.6000000238418579,0.19993017613887787,-0.000000,-0.001297,-0.245152,-0.000000
100,295.137329,2025-12-29 21:54:54,1.3235056400299072,0.11625741422176361,0.6000000238418579,0.19992750883102417,-0.000000,-0.001303,-0.151991,-0.000000
100,312.106110,2025-12-29 21:54:54,1.1759281158447266,0.09190782904624939,0.6000000238418579,0.19990648329257965,-0.000000,-0.001346,-0.157902,-0.000000
100,302.150574,2025-12-29 21:54:54,1.1759364604949951,0.09191562980413437,0.6000000238418579,0.19990314543247223,-0.000000,-0.001353,-0.208358,-0.000000
100,317.065155,2025-12-29 21:54:54,1.0350966453552246,0.07262402772903442,0.6000000238418579,0.19987726211547852,-0.000000,-0.001405,-0.243057,-0.000000
100,303.805542,2025-12-29 21:54:54,1.035106897354126,0.07262907177209854,0.6000000238418579,0.19987325370311737,-0.000000,-0.001414,-0.224933,-0.000000
100,315.721893,2025-12-29 21:54:54,0.902677595615387,0.05743127316236496,0.6000000238418579,0.19984383881092072,-0.000000,-0.001480,-0.201062,-0.000000
100,302.371887,2025-12-29 21:54:54,0.9026886224746704,0.05743575096130371,0.6000000238418579,0.1998394876718521,-0.000000,-0.001490,-0.228787,-0.000000
100,313.202423,2025-12-29 21:54:54,0.7799557447433472,0.04551833122968674,0.6000000238418579,0.19980791211128235,-0.000000,-0.001562,-0.196928,-0.000000
100,306.039337,2025-12-29 21:54:54,0.7799674272537231,0.04552276059985161,0.6000000238418579,0.19980327785015106,-0.000000,-0.001572,-0.221132,-0.000000
100,314.842529,2025-12-29 21:54:54,0.6678069829940796,0.036201559007167816,0.6000000238418579,0.19977028667926788,-0.000000,-0.001653,-0.136716,-0.000000
100,305.607605,2025-12-29 21:54:54,0.6678193807601929,0.03620561584830284,0.6000000238418579,0.19976551830768585,-0.000000,-0.001665,-0.166208,-0.000000
100,313.963013,2025-12-29 21:54:54,0.566702127456665,0.02892184630036354,0.6000000238418579,0.19973193109035492,-0.000000,-0.001755,-0.195336,-0.000000
100,305.371033,2025-12-29 21:54:54,0.5667149424552917,0.028925390914082527,0.6000000238418579,0.19972699880599976,-0.000000,-0.001768,-0.198714,-0.000000
100,312.806915,2025-12-29 21:55:02,0.4767393171787262,0.023236464709043503,0.6000000238418579,0.19969113171100616,-0.000000,-0.001860,-0.201538,-0.000000
100,305.319824,2025-12-29 21:55:02,0.47675228118896484,0.023239778354763985,0.6000000238418579,0.19968579709529877,-0.000000,-0.001872,-0.228452,-0.000000
100,311.524261,2025-12-29 21:55:02,0.39769381284713745,0.018792470917105675,0.6000000238418579,0.19964709877967834,-0.000000,-0.001956,-0.173642,-0.000000
100,303.196655,2025-12-29 21:55:02,0.39770692586898804,0.018795466050505638,0.6000000238418579,0.1996413916349411,-0.000000,-0.001969,-0.230112,-0.000000
100,309.927368,2025-12-29 21:55:02,0.32907557487487793,0.015313011594116688,0.6000000238418579,0.19959913194179535,-0.000000,-0.002070,-0.161535,-0.000000
100,309.774719,2025-12-29 21:55:02,0.27019402384757996,0.012582057155668736,0.6000000238418579,0.19954583048820496,-0.000000,-0.002189,-0.227661,-0.000000
100,302.827759,2025-12-29 21:55:02,0.2702065706253052,0.01258461270481348,0.6000000238418579,0.19953876733779907,-0.000000,-0.002204,-0.241084,-0.000000
100,304.260925,2025-12-29 21:55:02,0.27021920680999756,0.012587175704538822,0.6000000238418579,0.19953159987926483,-0.000000,-0.002219,-0.231781,-0.000000
100,309.204285,2025-12-29 21:55:02,0.22022020816802979,0.010431165806949139,0.6000000238418579,0.19948630034923553,-0.000000,-0.002308,-0.219854,-0.000000
100,313.540833,2025-12-29 21:55:02,0.17824648320674896,0.008731425739824772,0.6000000238418579,0.19941750168800354,-0.000000,-0.002440,-0.246209,-0.000000
100,321.403015,2025-12-29 21:55:02,0.1433376669883728,0.007383272051811218,0.6000000238418579,0.19933512806892395,-0.000000,-0.002570,-0.213860,-0.000000
100,319.301514,2025-12-29 21:55:02,0.14334791898727417,0.0073852832429111,0.6000000238418579,0.1993236392736435,-0.000000,-0.002587,-0.252412,-0.000000
